Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_25,"[16, 9, 19]",0.9,0.92,0.96
combo_26,"[16, 14, 19]",0.86,0.78,0.82
combo_27,"[16, 5, 13]",0.94,0.86,0.84
combo_28,"[16, 14, 23]",0.96,0.88,0.88
combo_29,"[16, 2, 23]",1.0,1.0,1.0
combo_30,"[16, 3, 8]",1.0,1.0,1.0
combo_31,"[16, 2, 24]",1.0,1.0,1.0
combo_32,"[16, 5, 15]",1.0,1.0,1.0
combo_33,"[16, 2, 7]",0.96,1.0,0.94
combo_34,"[16, 5, 8]",0.94,0.96,0.94
combo_35,"[16, 4, 22]",1.0,1.0,1.0
combo_36,"[16, 5, 24]",0.98,1.0,1.0
combo_37,"[16, 5, 18]",0.92,0.88,0.88
combo_38,"[16, 4, 7]",0.92,0.94,0.92
combo_39,"[16, 6, 21]",0.92,0.92,0.92
combo_40,"[16, 14, 18]",0.72,0.72,0.72
combo_41,"[16, 3, 17]",1.0,1.0,1.0
combo_42,"[16, 6, 7]",0.88,0.86,0.84
combo_43,"[16, 6, 24]",0.94,0.96,0.96
combo_44,"[16, 10, 20]",0.94,0.88,0.92
combo_45,"[16, 2, 15]",1.0,1.0,1.0
combo_46,"[16, 1, 18]",0.9,0.88,0.92
combo_47,"[16, 2, 21]",1.0,0.98,0.98
combo_48,"[16, 4, 21]",1.0,1.0,1.0
combo_49,"[16, 2, 22]",1.0,1.0,1.0
combo_50,"[16, 10, 11]",0.86,0.68,0.68
combo_51,"[16, 6, 12]",0.86,0.74,0.76
combo_52,"[16, 10, 17]",0.82,0.82,0.8
combo_53,"[16, 4, 13]",0.92,0.88,0.92
combo_54,"[16, 1, 8]",0.98,0.98,0.98
combo_55,"[16, 14, 13]",0.96,0.66,0.68
combo_56,"[16, 3, 7]",0.98,0.98,1.0
combo_57,"[16, 1, 13]",0.86,0.84,0.8
combo_58,"[16, 4, 20]",1.0,1.0,1.0
combo_59,"[16, 1, 21]",0.94,0.96,0.96
combo_60,"[16, 9, 7]",0.86,0.84,0.76
combo_61,"[16, 10, 24]",0.92,0.84,0.84
combo_62,"[16, 6, 22]",0.96,0.94,0.94
combo_63,"[16, 9, 20]",0.94,1.0,0.96
combo_64,"[16, 5, 23]",1.0,1.0,1.0
combo_65,"[16, 4, 19]",1.0,1.0,1.0
combo_66,"[16, 4, 17]",1.0,1.0,0.96
combo_67,"[16, 6, 18]",0.84,0.84,0.86
combo_68,"[16, 4, 24]",1.0,1.0,1.0
combo_69,"[16, 6, 20]",0.98,1.0,1.0
combo_70,"[16, 2, 18]",0.98,0.94,0.96
combo_71,"[16, 10, 18]",0.82,0.78,0.74
combo_72,"[16, 14, 17]",0.82,0.76,0.72
combo_73,"[16, 5, 7]",0.92,0.9,0.96
combo_74,"[16, 14, 11]",0.92,0.6,0.68
combo_75,"[16, 3, 23]",1.0,1.0,1.0
combo_76,"[16, 4, 12]",0.88,0.9,0.82
combo_77,"[16, 6, 15]",1.0,1.0,1.0
combo_78,"[16, 10, 7]",0.92,0.78,0.76
combo_79,"[16, 9, 8]",0.9,0.84,0.84
combo_80,"[16, 2, 20]",1.0,1.0,1.0
combo_81,"[16, 9, 13]",0.92,0.82,0.78
combo_82,"[16, 9, 18]",0.8,0.82,0.76
combo_83,"[16, 4, 23]",1.0,1.0,1.0
combo_84,"[16, 1, 19]",1.0,1.0,0.98
combo_85,"[16, 4, 15]",1.0,1.0,1.0
combo_86,"[16, 9, 22]",0.92,0.92,0.92
combo_87,"[16, 3, 18]",1.0,0.98,0.98
combo_88,"[16, 9, 21]",0.9,0.82,0.86
combo_89,"[16, 14, 24]",0.96,0.82,0.84
combo_90,"[16, 9, 11]",0.84,0.76,0.68
combo_91,"[16, 14, 7]",0.92,0.74,0.72
combo_92,"[16, 3, 13]",0.98,0.94,0.94
combo_93,"[16, 9, 15]",1.0,1.0,1.0
combo_94,"[16, 10, 8]",0.9,0.8,0.82
combo_95,"[16, 2, 17]",1.0,0.98,0.98
combo_96,"[16, 4, 8]",1.0,0.96,0.98
combo_97,"[16, 10, 19]",0.82,0.84,0.84
combo_98,"[16, 1, 17]",0.98,0.94,0.94
combo_99,"[16, 10, 21]",0.84,0.8,0.78
